time,GHI,DNI,DHI,Temperature,Relative Humidity,Pressure,Wind Speed,Solar Zenith Angle,Cloud Type,pv
2018-07-30 13:00:00,964.0,901.0,125.0,24.0,39.47,1013.0,3.5,21.42,0.0,23.511
2018-07-30 13:30:00,934.0,894.0,124.0,23.9,39.71,1013.0,3.6,25.11,0.0,23.605652
2018-07-30 14:00:00,889.0,882.0,124.0,23.8,40.14,1013.0,3.7,29.8,0.0,22.22779
2018-07-30 14:30:00,830.0,866.0,121.0,23.4,41.11,1013.0,3.8,35.06,0.0,22.524652
2018-07-30 15:00:00,758.0,844.0,118.0,23.0,42.6,1013.0,3.8,40.66,0.0,21.206808
2018-07-30 15:30:00,675.0,812.0,116.0,22.4,44.17,1013.0,3.8,46.46,0.0,19.83692
2018-07-30 16:00:00,583.0,771.0,112.0,21.7,46.79,1013.0,3.8,52.36,0.0,18.216864
2018-07-30 16:30:00,485.0,719.0,107.0,20.9,49.13,1013.0,3.8,58.31,0.0,16.106218
2018-07-30 17:00:00,382.0,649.0,100.0,20.0,53.22,1013.0,3.8,64.26,0.0,13.771186
2018-07-30 17:30:00,279.0,558.0,90.0,18.7,57.69,1013.0,3.8,70.17,0.0,11.082033
2018-07-30 18:00:00,179.0,435.0,74.0,17.5,64.87,1013.0,3.8,76.01,0.0,8.105745
2018-07-30 18:30:00,90.0,282.0,49.0,16.6,68.66,1013.0,3.7,81.74,0.0,4.9597516
2018-07-31 06:30:00,146.0,339.0,65.0,16.0,83.78,1014.0,3.1,76.15,0.0,0.23852597
2018-07-31 07:00:00,124.0,4.0,123.0,16.9,80.79,1014.0,3.0,70.31,3.0,0.8352835
2018-07-31 07:30:00,283.0,227.0,185.0,17.6,77.31,1014.0,2.9,64.4,3.0,1.8959233
2018-07-31 08:00:00,451.0,574.0,151.0,18.4,71.61,1014.0,2.8,58.46,0.0,3.156281
2018-07-31 08:30:00,569.0,720.0,131.0,19.2,68.2,1015.0,2.8,52.52,0.0,5.2438464
2018-07-31 09:00:00,658.0,752.0,142.0,20.1,62.18,1015.0,2.7,46.62,0.0,7.9542823
2018-07-31 09:30:00,738.0,779.0,149.0,20.9,59.2,1015.0,2.7,40.84,0.0,12.981898
2018-07-31 10:00:00,809.0,800.0,156.0,21.7,52.92,1015.0,2.7,35.25,0.0,15.525493
2018-07-31 10:30:00,852.0,744.0,208.0,22.3,51.02,1015.0,2.8,30.0,0.0,17.704649
2018-07-31 11:00:00,806.0,441.0,407.0,22.9,46.88,1015.0,2.9,25.34,3.0,19.629383
2018-07-31 11:30:00,866.0,575.0,332.0,23.2,45.99,1014.0,3.0,21.66,0.0,21.366158
2018-07-31 12:00:00,955.0,834.0,169.0,23.6,42.16,1014.0,3.2,19.56,0.0,21.854265
2018-07-31 12:30:00,956.0,839.0,165.0,23.6,42.16,1014.0,3.4,19.55,0.0,22.150805
2018-07-31 13:00:00,943.0,842.0,160.0,23.7,40.61,1014.0,3.6,21.65,0.0,23.169035
2018-07-31 13:30:00,913.0,837.0,156.0,23.4,41.3,1013.0,3.8,25.32,0.0,23.11769
2018-07-31 14:00:00,869.0,829.0,151.0,23.2,41.43,1013.0,3.9,29.98,0.0,22.867804
2018-07-31 14:30:00,812.0,817.0,145.0,22.8,42.44,1013.0,4.0,35.23,0.0,22.141735
2018-07-31 15:00:00,742.0,801.0,136.0,22.4,43.47,1013.0,4.1,40.82,0.0,21.020536
2018-07-31 15:30:00,662.0,779.0,127.0,21.7,45.36,1013.0,4.1,46.61,0.0,19.783735
2018-07-31 16:00:00,574.0,752.0,116.0,21.0,48.33,1013.0,4.2,52.51,0.0,18.180534
2018-07-31 16:30:00,479.0,712.0,106.0,20.0,51.34,1012.0,4.1,58.45,0.0,16.106346
2018-07-31 17:00:00,379.0,658.0,95.0,18.9,57.13,1012.0,4.1,64.4,0.0,13.728449
2018-07-31 17:30:00,279.0,585.0,82.0,17.8,61.2,1012.0,4.0,70.32,0.0,10.98773
2018-07-31 18:00:00,181.0,485.0,65.0,16.6,68.86,1012.0,3.9,76.17,0.0,7.9975553
2018-07-31 18:30:00,92.0,340.0,44.0,15.9,71.99,1012.0,3.8,81.89,0.0,4.8983884
